sessionName,monkeyName,sessionN,trial,block,blocktrial,trialType,targetLoc,ssd,response,rt,value
jou-cmand1DR-20201110,jo,1,987,18,7,Stop,Right,50,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,988,18,8,Stop,Right,267,Right,256,Low
jou-cmand1DR-20201110,jo,1,989,18,9,Go,Left,0,Left,251,High
jou-cmand1DR-20201110,jo,1,990,18,10,Go,Right,0,Right,375,Low
jou-cmand1DR-20201110,jo,1,991,18,11,Stop,Right,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,992,18,12,Go,Right,0,Right,312,Low
jou-cmand1DR-20201110,jo,1,993,18,13,Stop,Left,333,Left,220,High
jou-cmand1DR-20201110,jo,1,994,18,14,Stop,Right,133,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,995,18,15,Go,Left,0,Left,216,High
jou-cmand1DR-20201110,jo,1,996,18,16,Stop,Right,333,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,997,18,17,Go,Left,0,Left,239,High
jou-cmand1DR-20201110,jo,1,998,18,18,Go,Left,0,Left,253,High
jou-cmand1DR-20201110,jo,1,999,18,19,Go,Right,0,Right,289,Low
jou-cmand1DR-20201110,jo,1,1000,18,20,Stop,Left,483,Left,262,High
jou-cmand1DR-20201110,jo,1,1001,18,21,Stop,Left,267,Left,314,High
jou-cmand1DR-20201110,jo,1,1002,18,22,Stop,Left,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1003,18,23,Go,Right,0,Right,340,Low
jou-cmand1DR-20201110,jo,1,1004,18,24,Go,Left,0,Left,256,High
jou-cmand1DR-20201110,jo,1,1005,18,25,Go,Left,0,Left,367,High
jou-cmand1DR-20201110,jo,1,1006,18,26,Stop,Left,200,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1007,18,27,Go,Left,0,Left,356,High
jou-cmand1DR-20201110,jo,1,1008,19,1,Stop,Right,333,Right,303,High
jou-cmand1DR-20201110,jo,1,1009,19,2,Go,Left,0,Left,254,Low
jou-cmand1DR-20201110,jo,1,1010,19,3,Go,Left,0,Left,293,Low
jou-cmand1DR-20201110,jo,1,1011,19,4,Go,Left,0,Left,407,Low
jou-cmand1DR-20201110,jo,1,1012,19,5,Go,Right,0,Right,297,High
jou-cmand1DR-20201110,jo,1,1013,19,6,Go,Left,0,Left,286,Low
jou-cmand1DR-20201110,jo,1,1014,19,7,Stop,Left,267,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1015,19,8,Go,Left,0,Left,333,Low
jou-cmand1DR-20201110,jo,1,1016,19,9,Go,Right,0,Right,278,High
jou-cmand1DR-20201110,jo,1,1017,19,10,Go,Right,0,Right,268,High
jou-cmand1DR-20201110,jo,1,1018,19,11,Go,Left,0,Left,302,Low
jou-cmand1DR-20201110,jo,1,1019,19,12,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1020,19,13,Go,Right,0,Right,260,High
jou-cmand1DR-20201110,jo,1,1021,19,14,Stop,Left,333,Left,317,Low
jou-cmand1DR-20201110,jo,1,1022,19,15,Go,Right,0,Right,291,High
jou-cmand1DR-20201110,jo,1,1023,19,16,Go,Right,0,Right,336,High
jou-cmand1DR-20201110,jo,1,1024,19,17,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1025,19,18,Go,Right,0,Right,501,High
jou-cmand1DR-20201110,jo,1,1026,19,19,Go,Left,0,Left,454,Low
jou-cmand1DR-20201110,jo,1,1027,19,20,Stop,Right,200,Right,227,High
jou-cmand1DR-20201110,jo,1,1028,19,21,Stop,Right,133,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1029,19,22,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1030,19,23,Go,Left,0,Left,496,Low
jou-cmand1DR-20201110,jo,1,1031,19,24,Stop,Left,267,Left,242,Low
jou-cmand1DR-20201110,jo,1,1032,19,25,Stop,Left,200,Left,274,Low
jou-cmand1DR-20201110,jo,1,1033,19,26,Go,Left,0,Left,315,Low
jou-cmand1DR-20201110,jo,1,1034,19,27,Go,Left,0,Left,323,Low
jou-cmand1DR-20201110,jo,1,1035,19,28,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1036,19,29,Go,Left,0,Left,308,Low
jou-cmand1DR-20201110,jo,1,1037,19,30,Stop,Right,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1038,19,31,Go,Left,0,Left,396,Low
jou-cmand1DR-20201110,jo,1,1039,19,32,Go,Left,0,Left,327,Low
jou-cmand1DR-20201110,jo,1,1040,19,33,Stop,Right,267,Right,237,High
jou-cmand1DR-20201110,jo,1,1041,19,34,Go,Right,0,Right,289,High
jou-cmand1DR-20201110,jo,1,1042,20,1,Stop,Right,133,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1043,20,2,Stop,Left,200,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1044,20,3,Go,Left,0,Left,209,High
jou-cmand1DR-20201110,jo,1,1045,20,4,Stop,Right,400,Right,416,Low
jou-cmand1DR-20201110,jo,1,1046,20,5,Stop,Right,333,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1047,20,6,Go,Left,0,Left,209,High
jou-cmand1DR-20201110,jo,1,1048,20,7,Stop,Left,483,Left,238,High
jou-cmand1DR-20201110,jo,1,1049,20,8,Stop,Right,400,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1050,20,9,Stop,Left,333,Left,216,High
jou-cmand1DR-20201110,jo,1,1051,20,10,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1052,20,11,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1053,20,12,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1054,20,13,Stop,Right,200,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1055,20,14,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1056,20,15,Go,Right,0,Right,271,Low
jou-cmand1DR-20201110,jo,1,1057,20,16,Go,Right,0,Right,275,Low
jou-cmand1DR-20201110,jo,1,1058,20,17,Go,Left,0,Left,258,High
jou-cmand1DR-20201110,jo,1,1059,20,18,Go,Left,0,Left,214,High
jou-cmand1DR-20201110,jo,1,1060,20,19,Stop,Right,133,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1061,20,20,Go,Left,0,Left,249,High
jou-cmand1DR-20201110,jo,1,1062,20,21,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1063,20,22,Go,Left,0,Left,226,High
jou-cmand1DR-20201110,jo,1,1064,20,23,Go,Left,0,Left,302,High
jou-cmand1DR-20201110,jo,1,1065,20,24,Stop,Right,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1066,20,25,Stop,Right,400,Right,317,Low
jou-cmand1DR-20201110,jo,1,1067,20,26,Stop,Right,267,Right,336,Low
jou-cmand1DR-20201110,jo,1,1068,20,27,Stop,Right,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1069,20,28,Go,Left,0,Left,218,High
jou-cmand1DR-20201110,jo,1,1070,20,29,Go,Left,0,Left,254,High
jou-cmand1DR-20201110,jo,1,1071,20,30,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1072,20,31,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1073,20,32,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1074,20,33,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1075,20,34,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1076,20,35,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1077,20,36,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1078,20,37,Go,Left,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1079,20,38,Stop,Left,267,Left,260,High
jou-cmand1DR-20201110,jo,1,1080,20,39,Stop,Right,50,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1081,20,40,Go,Left,0,Left,246,High
jou-cmand1DR-20201110,jo,1,1082,20,41,Go,Right,0,Right,269,Low
jou-cmand1DR-20201110,jo,1,1083,20,42,Go,Right,0,Right,254,Low
jou-cmand1DR-20201110,jo,1,1084,20,43,Go,Right,0,Right,289,Low
jou-cmand1DR-20201110,jo,1,1085,20,44,Go,Left,0,Left,242,High
jou-cmand1DR-20201110,jo,1,1086,21,1,Go,Right,0,Right,278,High
jou-cmand1DR-20201110,jo,1,1087,21,2,Go,Right,0,Right,243,High
jou-cmand1DR-20201110,jo,1,1088,21,3,Go,Left,0,Left,301,Low
jou-cmand1DR-20201110,jo,1,1089,21,4,Stop,Left,400,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1090,21,5,Go,Right,0,Right,266,High
jou-cmand1DR-20201110,jo,1,1091,21,6,Go,Left,0,Left,327,Low
jou-cmand1DR-20201110,jo,1,1092,21,7,Stop,Right,267,Right,270,High
jou-cmand1DR-20201110,jo,1,1093,21,8,Go,Right,0,Right,302,High
jou-cmand1DR-20201110,jo,1,1094,21,9,Go,Right,0,Right,247,High
jou-cmand1DR-20201110,jo,1,1095,21,10,Go,Left,0,Left,256,Low
jou-cmand1DR-20201110,jo,1,1096,21,11,Go,Right,0,Right,270,High
jou-cmand1DR-20201110,jo,1,1097,21,12,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1098,21,13,Stop,Left,200,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1099,21,14,Stop,Left,200,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1100,21,15,Stop,Left,200,Left,227,Low
jou-cmand1DR-20201110,jo,1,1101,21,16,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1102,21,17,Stop,Left,200,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1103,21,18,Stop,Right,333,Right,304,High
jou-cmand1DR-20201110,jo,1,1104,21,19,Stop,Right,200,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1105,21,20,Stop,Right,400,Right,450,High
jou-cmand1DR-20201110,jo,1,1106,21,21,Go,Left,0,Left,276,Low
jou-cmand1DR-20201110,jo,1,1107,21,22,Stop,Right,200,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1108,21,23,Go,Right,0,Right,272,High
jou-cmand1DR-20201110,jo,1,1109,21,24,Go,Left,0,Left,257,Low
jou-cmand1DR-20201110,jo,1,1110,21,25,Go,Right,0,Right,323,High
jou-cmand1DR-20201110,jo,1,1111,21,26,Go,Right,0,Right,311,High
jou-cmand1DR-20201110,jo,1,1112,21,27,Stop,Right,400,Right,259,High
jou-cmand1DR-20201110,jo,1,1113,21,28,Go,Left,0,Left,406,Low
jou-cmand1DR-20201110,jo,1,1114,21,29,Go,Left,0,Left,434,Low
jou-cmand1DR-20201110,jo,1,1115,21,30,Go,Left,0,Left,429,Low
jou-cmand1DR-20201110,jo,1,1116,21,31,Go,Left,0,Left,296,Low
jou-cmand1DR-20201110,jo,1,1117,21,32,Stop,Left,333,Left,307,Low
jou-cmand1DR-20201110,jo,1,1118,21,33,Go,Left,0,Left,328,Low
jou-cmand1DR-20201110,jo,1,1119,22,1,Stop,Left,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1120,22,2,Go,Left,0,Left,403,High
jou-cmand1DR-20201110,jo,1,1121,22,3,Go,Left,0,Left,260,High
jou-cmand1DR-20201110,jo,1,1122,22,4,Go,Right,0,Right,261,Low
jou-cmand1DR-20201110,jo,1,1123,22,5,Stop,Left,333,Left,231,High
jou-cmand1DR-20201110,jo,1,1124,22,6,Go,Left,0,Left,249,High
jou-cmand1DR-20201110,jo,1,1125,22,7,Stop,Left,267,Left,230,High
jou-cmand1DR-20201110,jo,1,1126,22,8,Go,Right,0,Right,355,Low
jou-cmand1DR-20201110,jo,1,1127,22,9,Stop,Left,200,Left,274,High
jou-cmand1DR-20201110,jo,1,1128,22,10,Stop,Left,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1129,22,11,Go,Right,0,Right,300,Low
jou-cmand1DR-20201110,jo,1,1130,22,12,Go,Left,0,Left,209,High
jou-cmand1DR-20201110,jo,1,1131,22,13,Go,Left,0,Left,331,High
jou-cmand1DR-20201110,jo,1,1132,22,14,Go,Left,0,Left,279,High
jou-cmand1DR-20201110,jo,1,1133,22,15,Stop,Left,267,Left,262,High
jou-cmand1DR-20201110,jo,1,1134,22,16,Go,Right,0,Right,310,Low
jou-cmand1DR-20201110,jo,1,1135,22,17,Go,Right,0,Right,350,Low
jou-cmand1DR-20201110,jo,1,1136,22,18,Stop,Left,133,Left,210,High
jou-cmand1DR-20201110,jo,1,1137,22,19,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1138,22,20,Stop,Right,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1139,22,21,Go,Right,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1140,22,22,Go,Right,0,Right,283,Low
jou-cmand1DR-20201110,jo,1,1141,22,23,Stop,Right,50,NoResponse,0,Low
jou-cmand1DR-20201110,jo,1,1142,22,24,Go,Left,0,Left,236,High
jou-cmand1DR-20201110,jo,1,1143,22,25,Go,Right,0,Right,354,Low
jou-cmand1DR-20201110,jo,1,1144,22,26,Stop,Left,133,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1145,22,27,Go,Right,0,Right,485,Low
jou-cmand1DR-20201110,jo,1,1146,22,28,Stop,Left,133,Left,176,High
jou-cmand1DR-20201110,jo,1,1147,22,29,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1148,22,30,Go,Left,0,Left,206,High
jou-cmand1DR-20201110,jo,1,1149,22,31,Go,Right,0,Right,239,Low
jou-cmand1DR-20201110,jo,1,1150,22,32,Stop,Right,133,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1151,22,33,Stop,Left,133,Left,224,High
jou-cmand1DR-20201110,jo,1,1152,22,34,Stop,Left,50,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1153,22,35,Go,Right,0,Right,251,Low
jou-cmand1DR-20201110,jo,1,1154,22,36,Stop,Right,200,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1155,22,37,Stop,Left,333,Left,225,High
jou-cmand1DR-20201110,jo,1,1156,22,38,Go,Left,0,Left,251,High
jou-cmand1DR-20201110,jo,1,1157,23,1,Go,Right,0,Right,248,High
jou-cmand1DR-20201110,jo,1,1158,23,2,Stop,Right,200,Right,270,High
jou-cmand1DR-20201110,jo,1,1159,23,3,Go,Left,0,Left,311,Low
jou-cmand1DR-20201110,jo,1,1160,23,4,Stop,Right,133,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1161,23,5,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1162,23,6,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1163,23,7,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1164,23,8,Go,Right,0,Right,250,High
jou-cmand1DR-20201110,jo,1,1165,23,9,Go,Right,0,Right,248,High
jou-cmand1DR-20201110,jo,1,1166,23,10,Stop,Left,333,Left,291,Low
jou-cmand1DR-20201110,jo,1,1167,23,11,Stop,Right,267,Right,236,High
jou-cmand1DR-20201110,jo,1,1168,23,12,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1169,23,13,Go,Left,0,Left,254,Low
jou-cmand1DR-20201110,jo,1,1170,23,14,Go,Right,0,Right,275,High
jou-cmand1DR-20201110,jo,1,1171,23,15,Go,Left,0,Left,475,Low
jou-cmand1DR-20201110,jo,1,1172,23,16,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1173,23,17,Go,Right,0,Right,212,High
jou-cmand1DR-20201110,jo,1,1174,23,18,Stop,Left,333,Left,525,Low
jou-cmand1DR-20201110,jo,1,1175,23,19,Stop,Right,133,NoResponse,0,High
jou-cmand1DR-20201110,jo,1,1176,23,20,Go,Left,0,Left,282,Low
jou-cmand1DR-20201110,jo,1,1177,23,21,Go,Right,0,Right,230,High
jou-cmand1DR-20201110,jo,1,1178,23,22,Go,Right,0,Right,186,High
jou-cmand1DR-20201110,jo,1,1179,23,23,Stop,Left,333,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1180,23,24,Stop,Right,483,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1181,23,25,Stop,Left,483,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1182,23,26,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1183,23,27,Go,Left,0,Left,461,Low
jou-cmand1DR-20201110,jo,1,1184,23,28,Go,Left,0,Left,379,Low
jou-cmand1DR-20201110,jo,1,1185,23,29,Go,Left,0,Left,268,Low
jou-cmand1DR-20201110,jo,1,1186,23,30,Stop,Right,483,Right,230,High
jou-cmand1DR-20201110,jo,1,1187,23,31,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1188,23,32,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1189,23,33,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1190,23,34,Stop,Right,400,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1191,23,35,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1192,23,36,Stop,Right,267,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1193,23,37,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1194,23,38,Stop,Left,133,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1195,23,39,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1196,23,40,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1197,23,41,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1198,23,42,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1199,23,43,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1200,23,44,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1201,23,45,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1202,23,46,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1203,23,47,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1204,23,48,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1205,23,49,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1206,23,50,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1207,23,51,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1208,23,52,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1209,23,53,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1210,23,54,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1211,23,55,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1212,23,56,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1213,23,57,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1214,23,58,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1215,23,59,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1216,23,60,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1217,23,61,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1218,23,62,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1219,23,63,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1220,23,64,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1221,23,65,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1222,23,66,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1223,23,67,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1224,23,68,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1225,23,69,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1226,23,70,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1227,23,71,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1228,23,72,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1229,23,73,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1230,23,74,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1231,23,75,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1232,23,76,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1233,23,77,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1234,23,78,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1235,23,79,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1236,23,80,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1237,23,81,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1238,23,82,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1239,23,83,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1240,23,84,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1241,23,85,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1242,23,86,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1243,23,87,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1244,23,88,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1245,23,89,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1246,23,90,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1247,23,91,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1248,23,92,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1249,23,93,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1250,23,94,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1251,23,95,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1252,23,96,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1253,23,97,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1254,23,98,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1255,23,99,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1256,23,100,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1257,23,101,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1258,23,102,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1259,23,103,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1260,23,104,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1261,23,105,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1262,23,106,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1263,23,107,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1264,23,108,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1265,23,109,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1266,23,110,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1267,23,111,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1268,23,112,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1269,23,113,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1270,23,114,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1271,23,115,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1272,23,116,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1273,23,117,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1274,23,118,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1275,23,119,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1276,23,120,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1277,23,121,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1278,23,122,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1279,23,123,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1280,23,124,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1281,23,125,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1282,23,126,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1283,23,127,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1284,23,128,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1285,23,129,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1286,23,130,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1287,23,131,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1288,23,132,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1289,23,133,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1290,23,134,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1291,23,135,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1292,23,136,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1293,23,137,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1294,23,138,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1295,23,139,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1296,23,140,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1297,23,141,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1298,23,142,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1299,23,143,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1300,23,144,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1301,23,145,Stop,Left,50,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1302,23,146,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1303,23,147,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1304,23,148,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1305,23,149,Go,Left,0,NoStart,0,Low
jou-cmand1DR-20201110,jo,1,1306,23,150,Stop,Right,50,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1307,23,151,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1308,23,152,Go,Right,0,NoStart,0,High
jou-cmand1DR-20201110,jo,1,1309,23,153,Go,Right,0,NoStart,0,High
